Solids,Chloramines,Conductivity,Organic_carbon,Trihalomethanes,Potability
20791.318980747023,7.300211873184757,564.3086541722439,10.3797830780847,86.9909704615088,0
18630.057857970347,6.635245883862,592.8853591348523,15.18001311635726,56.32907628451764,0
19909.5417322924,9.275883602694089,418.6062130644815,16.868636929550973,66.42009251176368,0
22018.41744077529,8.05933237743854,363.2665161642437,18.436524495493305,100.34167436508008,0
17978.98633892625,6.546599974207941,398.4108133818447,11.558279443446397,31.997992727424737,0
28748.68773904612,7.54486878877965,280.4679159334877,8.399734640152758,54.91786184199447,0
28749.71654352824,7.5134084658313025,283.6516335078445,13.789695317519886,84.60355617402357,0
13672.091763901635,4.563008685599703,474.6076449424485,12.36381669870525,62.79830896292516,0
14285.583854224516,7.804173553073094,389.3755658712614,12.70604896865791,53.92884576751224,0
32452.614409143884,7.550700906704114,425.3834194953873,15.586810438033126,78.74001566430479,0
18767.65668181348,8.110384501123875,364.0982304620487,14.525745697593209,76.48591117965157,0
18730.81365334272,3.60603609050572,347.71502726194376,15.9295359088257,79.5007783369744,0
27331.36196192776,6.838223470687509,379.7618348257725,19.370807181232124,76.5099955279583,0
28388.00488673697,5.072557773840631,444.6453523327066,13.228311099224529,70.30021264692436,0
41065.23476453935,9.629596276480584,516.743281893657,11.53978119153942,75.07161728663777,0
30980.600786788866,10.094796011661426,315.1412672443021,20.39702184072246,56.65160378979331,0
24041.32628006128,6.904989726470096,477.9746418621779,13.387340780225545,71.4573622129516,0
25630.320036999725,4.432669290372123,469.9145514792359,12.509163940498697,62.79727715266126,0
22305.56741374141,10.33391788821868,554.8200864605433,16.33169328269446,45.38281517787093,0
30944.363591242687,5.858769130547582,523.6712975009444,17.88423519296481,77.0423180517003,0
17107.224225827616,5.607060453087125,436.2561939726492,14.189062206123708,59.85547582615388,0
21167.50009896877,6.996311586298768,444.478882506898,16.609033155789916,90.1816758847452,0
17266.593421923077,10.056852484033495,472.8740732754293,11.256381166909478,56.9319064457562,0
21218.702871190195,8.67093691991312,413.2904500885347,14.899999566696977,79.84784281372556,0
33424.7686784948,8.782147480773485,441.7858756739387,13.80590221127079,30.284597198002704,0
13224.935638976958,7.906444720606137,298.99066649993244,12.729524720542258,49.536848802021865,0
26362.965012309312,7.700063469729127,364.48010670373776,10.34895075743782,53.00838135392041,0
15193.41347396722,9.04683270725723,563.8047433250861,16.56865556799744,52.67618503420983,0
15196.229987483845,5.994678646449973,342.1112862851926,7.92259833302262,71.5379532557936,0
19677.892465552013,6.757540731413941,452.8362348772383,16.8990378000164,47.08197118577765,0
22326.89204571865,8.161504810728331,412.9868337903324,12.890708564511783,65.73347838938281,0
32555.85253707369,6.845952023844903,411.983364167012,10.2448150683598,44.48929725226032,0
14787.206264858174,5.474914831733126,383.9817230247576,12.16693714505169,86.08072748444091,0
19620.545328612152,6.060712994989327,441.7483793248687,10.96648615295345,49.23823132273568,0
24752.072459755404,5.538314133481364,456.8600959410411,9.03406675271333,73.5946567566564,0
19942.27321818484,5.89075458310612,427.1306714819022,22.46989198835695,53.12409421895881,0
24683.723566029654,6.110612421393192,396.8769490579176,16.471969353155146,30.38331457464201,0
11703.923907047854,4.599387943421727,349.3996325323045,18.33889254980602,42.67746528271937,0
16658.876503163574,7.993829562375316,335.1203984374612,10.180513802631594,59.57271371122687,0
28780.340431632725,6.81402870120907,332.0327063306858,11.093163397452656,66.13804474710018,0
21568.428779035887,4.731348984614181,403.9441682092025,18.66822945752125,66.91240003430596,0
35606.44017680798,7.1843510891688,504.63826042575033,16.140790019197993,77.53618351780308,0
10575.18628088936,4.462707246137983,391.1843150860056,13.28533391608596,87.39088897956339,0
15758.740621388915,5.570783575394459,323.8079132465807,10.0908697516698,78.47278445385454,0
34415.853145873094,6.321928990361139,470.3291685421987,18.59940992382127,72.40363386888095,0
21536.22468744541,4.915101054543186,404.7177991564453,13.768323306421337,47.93087187711021,0
27492.30730658781,7.046224797696413,383.7950199903258,16.18206649367437,75.72943388991457,0
19871.788448305862,4.961066380191502,545.974993762403,10.942024256012132,71.7274140605346,0
11920.610835646206,7.2307947693374,527.7089100130407,18.27531210927765,47.63488493437153,0
21783.65103336337,6.991259996238134,456.5564021223438,16.48283536696391,34.2520490783523,0
30616.615148853696,9.379133540507624,404.6707773281626,15.934483871207078,66.6210265451665,0
28779.6500110336,8.282808464509609,481.3188026886131,6.016336609271207,39.09117136225335,0
24323.865903045946,7.230164126862036,405.3304820275903,8.236557503105303,99.42738491828506,0
16963.625011737488,8.335618549876713,360.99599448807487,12.823860949370784,71.7170050975215,0
20557.240431752216,8.187319049670325,290.18098311050545,16.622255183892094,59.622057462107946,0
32144.79993361832,6.9948396173050975,269.4490512269393,9.6541256002684,63.74306384016444,0
35729.692708630326,8.810843045016396,296.3975472430137,16.92709217980689,,0
24656.23967944457,8.23190033837729,398.3454180035162,12.380770792752344,48.440724865546855,0
32653.910360267582,6.534237410114922,416.2396300704016,11.119659254793705,78.27505003771154,0
21815.07414790552,7.873991884545469,362.10800431396245,14.9330126610987,63.87381994728531,0
12830.484133775428,4.502117033961811,333.3298479586677,16.04514847686687,49.89840563542835,0
24964.777703096523,5.837086492837437,501.18278074341,17.287713278296337,50.99300645308109,0
6743.346065530401,3.8030364235979857,428.0363443504035,9.79962468961304,90.03537367362071,0
19460.38281898756,7.092462955305368,556.6537100333977,14.083608352195483,57.897074706807686,0
22984.05095148243,7.518764659399904,352.94258812349034,18.70440905927489,69.90790244915216,0
14859.46642428366,5.598326765629258,425.2135748076129,15.771834366058272,49.35200147780444,0
25650.777643120266,6.766009906754591,383.0143101678532,13.93478804138067,90.52332986300934,0
23029.66361356364,6.821679099461131,307.3791420351913,9.71223191091832,79.85092857457249,0
37962.16799126102,6.6845702741913415,467.5629728711818,14.567268860188278,50.57797909828098,0
24468.0483903546,5.756930038692856,477.5813461557029,16.245504341610683,57.72972382844005,0
31903.399811532247,9.86504750268218,425.9134001802693,8.992754272254672,69.50921982211526,0
12531.60192106475,7.73072294792503,443.5703720974922,18.099078103861583,,0
9566.1222701692,6.505923138805981,504.14599408386647,11.532144007741238,81.10693773146244,0
27267.981860954154,7.648599331443458,514.118920118766,12.256790251190353,82.46979842996726,0
23827.275015402887,5.1277468613272,573.4002951499592,9.833874584580258,95.02660927984373,0
13116.707711787025,7.879347670859675,417.2416560263488,7.507662314515301,70.54738690612056,0
27159.38434523353,7.884990657868601,465.4137746213498,13.863964882331118,64.81225738319597,0
21470.27830541328,6.799841410225563,430.5077068652869,15.966042944362073,59.29227326975216,0
28608.052076372544,6.325442403664851,506.9383527298253,13.553751007248536,42.381483937537176,0
17153.306163452093,7.659203939381076,575.1146944234249,11.870981482343325,69.10983568283255,0
29721.91163035013,6.869690215355936,420.70959122207296,9.226618665284832,55.29428326667228,0
20416.84099619073,8.457830699274377,291.1048365690676,19.27005426046378,93.13800948154017,0
27965.07214592841,6.588374366182638,588.3196505363993,16.145732052775088,59.12445084811043,0
11609.109054527797,5.495737654707861,551.1433371665813,9.387781275530813,55.95800559485764,0
26687.87448333394,7.587196417947506,548.0727613161172,15.836330205236152,41.26364788367695,0
23873.378210133666,6.181839616382845,333.0507859433459,10.661798937603976,90.29777033020964,0
21485.15319519108,8.18741579072919,441.3311374586935,14.86026268337497,88.28734556180851,0
